63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
31
31
31
31
31
31
15
31
31
30
63
61
57
48
48
48
48
48
56
56
60
62
56
48
48
48
60
60
62
62
63
63
63
59
63
63
63
63
63
63
63
63
63
63
62
54
54
46
12
12
13
4
6
4
4
12
12
12
12
28
30
62
63
31
31
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
31
15
15
15
15
31
63
63
63
63
63
63
63
63
63
63
62
56
48
32
32
48
56
56
48
48
32
48
48
48
32
48
51
35
39
3
7
39
39
39
55
63
63
63
63
63
30
30
31
31
30
14
6
6
12
8
8
8
12
8
11
31
15
7
2
3
0
4
12
12
24
60
60
62
62
63
63
63
63
63
63
63
63
63
63
63
63
62
60
60
60
60
60
62
62
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
31
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
31
31
31
31
31
15
7
31
63
63
47
7
3
7
7
7
7
15
15
7
7
7
7
7
3
7
47
63
63
63
63
63
63
63
63
51
63
63
62
60
60
60
61
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
63
31
63
63
63
63
63
63
63
63
63
63
63
61
60
62
60
60
60
56
48
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
48
48
32
0
0
0
0
0
8
24
28
60
56
56
56
56
56
58
59
63
63
63
63
62
62
62
60
60
62
62
63
63
63
63
63
39
39
15
15
15
7
7
7
7
31
15
15
31
63
63
63
59
63
63
63
63
63
63
63
63
63
63
62
60
60
56
48
48
32
32
32
32
32
0
0
0
0
1
1
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
32
32
32
56
48
48
48
16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
12
4
8
56
56
56
48
32
32
32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
32
32
48
48
56
56
16
16
48
32
48
48
56
56
56
56
48
48
48
56
62
62
56
56
32
32
0
0
0
0
0
0
0
0
1
1
1
1
3
3
3
7
31
15
31
31
15
31
63
63
63
63
